Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Serial Number
258,"CH Wiegman, C Michaeloudes, G Haji…",Oxidative stress–induced mitochondrial dysfunction drives inflammation and airway smooth muscle remodeling in patients with chronic obstructive pulmonary …,2015.0,Journal of Allergy and …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0091674915002651,https://scholar.google.com/scholar?cites=16798498283606468654&as_sdt=2005&sciodt=2007&hl=en,34,18/7/2021 17:22,HTML,,,,,,,,258,43.0,65,4,6.0,Background Inflammation and oxidative stress play critical roles in patients with chronic obstructive pulmonary disease (COPD). Mitochondrial oxidative stress might be involved in driving the oxidative stress–induced pathology. Objective We sought to determine the effects …,https://www.sciencedirect.com/science/article/pii/S0091674915002651,https://scholar.google.com/scholar?q=related:Lmhfyi9BIOkJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,35
250,"P Mallia, J Footitt, R Sotero, A Jepson…",Rhinovirus infection induces degradation of antimicrobial peptides and secondary bacterial infection in chronic obstructive pulmonary disease,2012.0,American journal of …,atsjournals.org,https://www.atsjournals.org/doi/abs/10.1164/rccm.201205-0806OC,https://scholar.google.com/scholar?cites=15044240922677452773&as_sdt=2005&sciodt=2007&hl=en,36,18/7/2021 17:22,,10.1164/rccm.201205-0806OC,,,,,,,250,27.78,50,5,9.0,"Rationale: Chronic obstructive pulmonary disease (COPD) exacerbations are associated with virus (mostly rhinovirus) and bacterial infections, but it is not known whether rhinovirus infections precipitate secondary bacterial infections. Objectives: To investigate relationships …",https://www.atsjournals.org/doi/pdf/10.1164/rccm.201205-0806OC,https://scholar.google.com/scholar?q=related:5Z-VT2nhx9AJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,36
249,"IM Adcock, G Caramori, PJ Barnes",Chronic obstructive pulmonary disease and lung cancer: new molecular insights,2011.0,Respiration,karger.com,https://www.karger.com/Article/Abstract/324601,https://scholar.google.com/scholar?cites=14052184356933414652&as_sdt=2005&sciodt=2007&hl=en,37,18/7/2021 17:22,,,,,,,,,249,24.9,83,3,10.0,"Both chronic obstructive pulmonary disease (COPD) and lung cancer are major causes of death worldwide. In most cases this reflects cigarette smoke exposure which is able to induce an inflammatory response in the airways of smokers. Indeed, COPD is characterized …",https://www.karger.com/article/FullText/324601,https://scholar.google.com/scholar?q=related:_C5RkThjA8MJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,37
249,IM Adcock,Molecular mechanisms of glucocorticosteroid actions,2000.0,Pulmonary pharmacology & therapeutics,Elsevier,https://www.sciencedirect.com/science/article/pii/S1094553900902438,https://scholar.google.com/scholar?cites=1504115249409488389&as_sdt=2005&sciodt=2007&hl=en,46,18/7/2021 17:22,,,,,,,,,249,11.86,249,1,21.0,"TREATMENT OF INFLAMMATORY DISEASE important. Glucocorticosteroids inhibit the transcription of several cytokines and chemokines that Inflammation is a central feature of many lung dis- are relevant in inflammatory lung diseases, including IL-1, TNF, GM-CSF, IL …",,https://scholar.google.com/scholar?q=related:BfZMptmw3xQJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,38
245,"CE Wheelock, VM Goss, D Balgoma…",Application of'omics technologies to biomarker discovery in inflammatory lung diseases,2013.0,European …,Eur Respiratory Soc,https://erj.ersjournals.com/content/42/3/802.short,https://scholar.google.com/scholar?cites=10201773602424099659&as_sdt=2005&sciodt=2007&hl=en,39,18/7/2021 17:22,,,,,,,,,245,30.63,61,4,8.0,"Inflammatory lung diseases are highly complex in respect of pathogenesis and relationships between inflammation, clinical disease and response to treatment. Sophisticated large-scale analytical methods to quantify gene expression (transcriptomics), proteins (proteomics) …",https://erj.ersjournals.com/content/erj/42/3/802.full.pdf,https://scholar.google.com/scholar?q=related:SxNyQwr7k40J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,39
242,"LJ Pulleyn, R Newton, IM Adcock, PJ Barnes",TGFβ1 allele association with asthma severity,2001.0,Human genetics,Springer,https://link.springer.com/article/10.1007/s00439-001-0617-y,https://scholar.google.com/scholar?cites=17356857435231537696&as_sdt=2005&sciodt=2007&hl=en,49,18/7/2021 17:22,,10.1007/s00439-001-0617-y,,,,,,,242,12.1,61,4,20.0,Transforming growth factor β1 (TGFβ1) is a multifunctional cytokine involved in pro-and anti-inflammatory pathways and is expressed in several cell types. Subepithelial fibrosis is one of the principle features of airway remodelling in asthma and is increased in severe patients …,,https://scholar.google.com/scholar?q=related:IMoSdODx3_AJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,40
237,"JG Matthews, K Ito, PJ Barnes, IM Adcock",Defective glucocorticoid receptor nuclear translocation and altered histone acetylation patterns in glucocorticoid-resistant patients,2004.0,Journal of allergy and clinical …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0091674904011509,https://scholar.google.com/scholar?cites=12618015629425047286&as_sdt=2005&sciodt=2007&hl=en,42,18/7/2021 17:22,,,,,,,,,237,13.94,59,4,17.0,"Background Most chronic inflammatory diseases are well controlled by glucocorticoids. However, a minority of patients fails to respond adequately to this treatment. Objective We wished to determine whether glucocorticoid insensitivity in a group of steroid-resistant (SR) …",,https://scholar.google.com/scholar?q=related:9vY0olwyHK8J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,41
224,"IM Adcock, L Tsaprouni, P Bhavsar, K Ito",Epigenetic regulation of airway inflammation,2007.0,Current opinion in immunology,Elsevier,https://www.sciencedirect.com/science/article/pii/S0952791507001306,https://scholar.google.com/scholar?cites=3043452908844673043&as_sdt=2005&sciodt=2007&hl=en,43,18/7/2021 17:22,,,,,,,,,224,16.0,56,4,14.0,"Diverse cellular functions including the regulation of inflammatory gene expression, DNA repair and cell proliferation are regulated by epigenetic changes. Transcriptional co-activators possess intrinsic histone acetyltransferase (HAT) activity, and histone acetylation …",,https://scholar.google.com/scholar?q=related:E-hQskuEPCoJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,42
219,"IM Adcock, T Gilbey, CM Gelder, KF Chung…",Glucocorticoid receptor localization in normal and asthmatic lung.,1996.0,American journal of …,atsjournals.org,https://www.atsjournals.org/doi/abs/10.1164/ajrccm.154.3.8810618,https://scholar.google.com/scholar?cites=12037654244285877572&as_sdt=2005&sciodt=2007&hl=en,57,18/7/2021 17:22,,10.1164/ajrccm.154.3.8810618,,,,,,,219,8.76,44,5,25.0,"The localization and distribution of the human glucocorticoid receptor (GR) mRNA and protein was investigated in human lung obtained from transplant donors and recipients by in situ hybridization, RNA blot analysis, immunolocalization, and Western analysis. Subjects …",,https://scholar.google.com/scholar?q=related:RA2ix8FWDqcJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,43
214,"AE Williams, H Larner-Svensson, MM Perry…",MicroRNA expression profiling in mild asthmatic human airways and effect of corticosteroid therapy,2009.0,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0005889,https://scholar.google.com/scholar?cites=14004833940616601594&as_sdt=2005&sciodt=2007&hl=en,45,18/7/2021 17:22,HTML,,,,,,,,214,17.83,54,4,12.0,"Background Asthma is a common disease characterised by reversible airflow obstruction, bronchial hyperresponsiveness and chronic inflammation, which is commonly treated using corticosteroids such as budesonide. MicroRNAs (miRNAs) are a recently identified family of …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0005889,https://scholar.google.com/scholar?q=related:-l_JqEQqW8IJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,44
213,"IM Adcock, K Ito, PJ Barnes",Glucocorticoids: effects on gene transcription,2004.0,Proceedings of the American Thoracic …,atsjournals.org,https://www.atsjournals.org/doi/abs/10.1513/pats.200402-001ms,https://scholar.google.com/scholar?cites=8340164029110921420&as_sdt=2005&sciodt=2007&hl=en,53,18/7/2021 17:22,,10.1513/pats.200402-001ms,,,,,,,213,12.53,71,3,17.0,"The major antiinflammatory effects of glucocorticoids appear to be due largely to interaction between the activated glucocorticoid receptor and transcription factors, notably nuclear factor-κB (NF-κB) and activator protein-1, that mediate the expression of inflammatory genes …",https://www.atsjournals.org/doi/pdf/10.1513/pats.200402-001MS,https://scholar.google.com/scholar?q=related:zKilE_82vnMJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,45
202,"RJ Gusterson, E Jazrawi, IM Adcock…",The transcriptional co-activators CREB-binding protein (CBP) and p300 play a critical role in cardiac hypertrophy that is dependent on their histone acetyltransferase …,2003.0,Journal of Biological …,ASBMB,https://www.jbc.org/article/S0021-9258(19)32607-9/abstract,https://scholar.google.com/scholar?cites=2392862557972544995&as_sdt=2005&sciodt=2007&hl=en,52,18/7/2021 17:22,,,,,,,,,202,11.22,51,4,18.0,The CBP and p300 proteins are transcriptional co-activators that are involved in a variety of transcriptional pathways in development and in response to specific signaling pathways. We have previously demonstrated that the ability of both these factors to stimulate transcription …,https://www.jbc.org/article/S0021-9258(19)32607-9/fulltext,https://scholar.google.com/scholar?q=related:4z1JjNEnNSEJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,46
201,"PA Ford, AL Durham, REK Russell, F Gordon…",Treatment effects of low-dose theophylline combined with an inhaled corticosteroid in COPD,2010.0,Chest,Elsevier,https://www.sciencedirect.com/science/article/pii/S0012369210602863,https://scholar.google.com/scholar?cites=12316238202739245853&as_sdt=2005&sciodt=2007&hl=en,48,18/7/2021 17:22,,,,,,,,,201,18.27,40,5,11.0,"Background Inhaled corticosteroids (ICS) have proved disappointing at reducing airway inflammation in COPD. However, previous studies indicate that low doses of theophylline enhance the activity of a key corticosteroid-associated corepressor protein, histone …",,https://scholar.google.com/scholar?q=related:HUNeI2QR7KoJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,47
196,"IM Adcock, SJ Lane, CR Brown, MJ Peters…",Differences in binding of glucocorticoid receptor to DNA in steroid-resistant asthma.,1995.0,The Journal of …,Am Assoc Immnol,https://www.jimmunol.org/content/154/7/3500.short,https://scholar.google.com/scholar?cites=7437835139121266913&as_sdt=2005&sciodt=2007&hl=en,107,18/7/2021 17:22,,,,,,,,,196,7.54,39,5,26.0,"Although glucocorticosteroids are a very effective treatment for asthma and other chronic inflammatory diseases, a small proportion of patients are resistant to their therapeutic effects. The molecular mechanism for this steroid resistance is unclear. Steroid resistance cannot be …",,https://scholar.google.com/scholar?q=related:4cA91aZ_OGcJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,48
195,"CHS Kuo, S Pavlidis, M Loza…",T-helper cell type 2 (Th2) and non-Th2 molecular phenotypes of asthma using sputum transcriptomics in U-BIOPRED,2017.0,European …,Eur Respiratory Soc,https://erj.ersjournals.com/content/49/2/1602135.short,https://scholar.google.com/scholar?cites=12161001931957621306&as_sdt=2005&sciodt=2007&hl=en,47,18/7/2021 17:22,,,,,,,,,195,48.75,49,4,4.0,Asthma is characterised by heterogeneous clinical phenotypes. Our objective was to determine molecular phenotypes of asthma by analysing sputum cell transcriptomics from 104 moderate-to-severe asthmatic subjects and 16 nonasthmatic subjects. After filtering on …,https://erj.ersjournals.com/content/erj/49/2/1602135.full.pdf,https://scholar.google.com/scholar?q=related:OlIsS9OOxKgJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,49
195,"K Ito, G Caramori, IM Adcock",Therapeutic potential of phosphatidylinositol 3-kinase inhibitors in inflammatory respiratory disease,2007.0,Journal of Pharmacology and Experimental …,ASPET,https://jpet.aspetjournals.org/content/321/1/1.short,https://scholar.google.com/scholar?cites=16165869603770130517&as_sdt=2005&sciodt=2007&hl=en,55,18/7/2021 17:22,,,,,,,,,195,13.93,65,3,14.0,The phosphoinositide 3-kinase (s)(PI3K) are a family of proteins that catalyze the phosphorylation of the 3-OH position of phosphoinositides and generate lipids that control a wide variety of intracellular signaling pathways. They are classified into three families …,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1083.9178&rep=rep1&type=pdf,https://scholar.google.com/scholar?q=related:VeAAEsG0WOAJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,50
192,"KY Lee, K Ito, R Hayashi, EPI Jazrawi…",NF-κB and activator protein 1 response elements and the role of histone modifications in IL-1β-induced TGF-β1 gene transcription,2006.0,The Journal of …,Am Assoc Immnol,https://www.jimmunol.org/content/176/1/603.short,https://scholar.google.com/scholar?cites=8172032035855864632&as_sdt=2005&sciodt=2007&hl=en,60,18/7/2021 17:22,,,,,,,,,192,12.8,38,5,15.0,"Abnormal expression of TGF-β1 is believed to play an important role in the pathogenesis of a number of chronic inflammatory and immune lung diseases, including asthma, chronic obstructive pulmonary disease, and pulmonary fibrosis. Gene activation in eukaryotes …",https://www.jimmunol.org/content/jimmunol/176/1/603.full.pdf,https://scholar.google.com/scholar?q=related:OBNN3tbjaHEJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,51
188,"PA Kirkham, G Caramori, P Casolari…",Oxidative stress–induced antibodies to carbonyl-modified protein correlate with severity of chronic obstructive pulmonary disease,2011.0,American journal of …,atsjournals.org,https://www.atsjournals.org/doi/abs/10.1164/rccm.201010-1605OC,https://scholar.google.com/scholar?cites=3978867481587423069&as_sdt=2005&sciodt=2007&hl=en,51,18/7/2021 17:22,,10.1164/rccm.201010-1605OC,,,,,,,188,18.8,47,4,10.0,Rationale: There is increasing evidence for the presence of autoantibodies in chronic obstructive pulmonary disease (COPD). Chronic oxidative stress is an essential component in COPD pathogenesis and can lead to increased levels of highly reactive carbonyls in the …,https://www.atsjournals.org/doi/pdf/10.1164/rccm.201010-1605OC,https://scholar.google.com/scholar?q=related:XRdfwOTGNzcJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,52
188,"IM Adcock, P Ford, K Ito…",Epigenetics and airways disease,2006.0,Respiratory …,respiratory-research.biomedcentral …,https://respiratory-research.biomedcentral.com/articles/10.1186/1465-9921-7-21,https://scholar.google.com/scholar?cites=9142901676464746839&as_sdt=2005&sciodt=2007&hl=en,61,18/7/2021 17:22,HTML,10.1186/1465-9921-7-21,,,,,,,188,12.53,47,4,15.0,"Epigenetics is the term used to describe heritable changes in gene expression that are not coded in the DNA sequence itself but by post-translational modifications in DNA and histone proteins. These modifications include histone acetylation, methylation, ubiquitination …",https://respiratory-research.biomedcentral.com/articles/10.1186/1465-9921-7-21,https://scholar.google.com/scholar?q=related:VzEBMqIc4n4J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,53
186,"J Bousquet, A Addis, I Adcock, I Agache…",Integrated care pathways for airway diseases (AIRWAYS-ICPs),2014.0,European …,Eur Respiratory Soc,https://erj.ersjournals.com/content/44/2/304.short,https://scholar.google.com/scholar?cites=15539927264355957322&as_sdt=2005&sciodt=2007&hl=en,56,18/7/2021 17:22,,,,,,,,,186,26.57,37,5,7.0,ABSTRACT The objective of Integrated Care Pathways for Airway Diseases (AIRWAYS-ICPs) is to launch a collaboration to develop multi-sectoral care pathways for chronic respiratory diseases in European countries and regions. AIRWAYS-ICPs has strategic …,https://erj.ersjournals.com/content/erj/44/2/304.full.pdf,https://scholar.google.com/scholar?q=related:SjpYS4PpqNcJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,54
